timestamp,mouse_distance,mouse_left_click,mouse_right_click,mouse_scroll,keyboard_counts,cpu_percent,ram_percent,gpu_percent,gpu_vram_percent,label,session_id,mouse_left_click_freq,mouse_right_click_freq,mouse_scroll_freq,keyboard_counts_freq,mouse_distance_freq
547.0,28.92248399512526,0,0,0,1,46.63127340823971,27.219475655430706,63.569288389513105,52.52182901258624,1,0,0.0,0.0,0.0,11.0,375.193486636695
548.0,45.48366097968489,0,0,0,6,45.831273408239696,26.91947565543071,59.569288389513105,52.52182901258624,1,0,0.0,0.0,0.0,17.0,420.6771476163799
549.0,190.21575026198303,1,0,0,3,51.0312734082397,27.019475655430703,72.5692883895131,52.52182901258624,1,0,1.0,0.0,0.0,20.0,610.8928978783629
550.0,98.5442813522546,0,0,0,4,53.831273408239696,27.119475655430712,67.5692883895131,52.52182901258624,1,0,1.0,0.0,0.0,24.0,709.4371792306175
551.0,31.90317734843498,0,0,1,3,62.63127340823971,27.119475655430712,64.5692883895131,52.52182901258624,1,0,1.0,0.0,1.0,27.0,674.4480084677738
552.0,44.1728359347589,1,0,0,3,67.33127340823971,27.41947565543071,57.569288389513105,52.52182901258624,1,0,2.0,0.0,1.0,30.0,491.8369032500186
553.0,37.93053963536057,0,0,0,4,56.331273408239696,27.41947565543071,65.5692883895131,52.52182901258624,1,0,2.0,0.0,1.0,29.0,510.99405571988865
554.0,94.41423546067224,0,0,0,3,52.2312734082397,27.319475655430715,71.5692883895131,52.52182901258624,1,0,2.0,0.0,1.0,32.0,598.3437960783149
555.0,54.81777694585276,0,0,0,4,53.7312734082397,27.519475655430703,65.5692883895131,52.52182901258624,1,0,2.0,0.0,1.0,31.0,647.275223506795
556.0,7.16227766016838,0,0,0,4,56.431273408239704,27.619475655430712,71.5692883895131,52.52182901258624,1,0,2.0,0.0,1.0,35.0,633.5670195742956
557.0,0.0,0,0,0,4,51.0312734082397,27.819475655430715,70.5692883895131,52.52182901258624,1,0,2.0,0.0,1.0,38.0,604.6445355791705
558.0,122.4780774209352,0,0,0,3,52.5312734082397,27.91947565543071,57.569288389513105,52.52182901258624,1,0,2.0,0.0,1.0,35.0,681.6389520204207
559.0,177.59354271784665,0,0,0,0,53.931273408239704,27.719475655430706,61.569288389513105,52.52182901258624,1,0,1.0,0.0,1.0,32.0,669.0167444762842
560.0,13.359173603117451,0,0,1,3,47.2312734082397,27.619475655430712,53.569288389513105,52.52182901258624,1,0,1.0,0.0,2.0,31.0,583.831636727147
561.0,27.558419424018,0,0,0,5,51.831273408239696,27.719475655430706,49.569288389513105,52.52182901258624,1,0,1.0,0.0,1.0,33.0,579.4868788027301
562.0,79.20661089278087,0,0,0,4,43.431273408239704,27.819475655430715,47.569288389513105,52.52182901258624,1,0,0.0,0.0,1.0,34.0,614.5206537607521
563.0,32.35249680655252,0,0,0,5,45.431273408239704,27.219475655430706,44.569288389513105,52.52182901258624,1,0,0.0,0.0,1.0,35.0,608.942610931944
564.0,152.9805671962399,0,2,0,4,42.331273408239696,27.119475655430712,53.569288389513105,52.52182901258624,1,0,0.0,2.0,1.0,36.0,667.5089426675117
565.0,183.75971563549783,1,0,0,4,39.5312734082397,27.119475655430712,57.569288389513105,52.52182901258624,1,0,1.0,2.0,1.0,36.0,796.4508813571567
566.0,344.31633666947863,1,0,0,3,52.13127340823971,27.219475655430706,67.5692883895131,52.52182901258624,1,0,2.0,2.0,1.0,35.0,1133.604940366467
567.0,213.30043739104133,1,0,1,3,47.5312734082397,27.319475655430715,54.569288389513105,52.52182901258624,1,0,3.0,2.0,2.0,34.0,1346.9053777575084
568.0,91.25567178643044,0,0,0,5,42.7312734082397,27.319475655430715,54.569288389513105,52.52182901258624,1,0,3.0,2.0,2.0,36.0,1315.6829721230035
569.0,4.47213595499958,0,0,0,0,51.931273408239704,27.41947565543071,53.569288389513105,52.52182901258624,1,0,3.0,2.0,2.0,36.0,1142.5615653601567
570.0,0.0,0,0,0,0,41.13127340823971,27.41947565543071,-7.430711610486892,52.52182901258624,1,0,3.0,2.0,1.0,33.0,1129.202391757039
571.0,0.0,0,0,0,0,43.431273408239704,27.41947565543071,68.5692883895131,52.52182901258624,1,0,3.0,2.0,1.0,28.0,1101.643972333021
572.0,0.0,0,0,0,0,46.831273408239696,27.219475655430706,54.569288389513105,52.52182901258624,1,0,3.0,2.0,1.0,24.0,1022.4373614402404
573.0,0.0,0,0,0,0,43.431273408239704,27.219475655430706,58.569288389513105,52.52182901258624,1,0,3.0,2.0,1.0,19.0,990.0848646336877
574.0,0.0,0,0,0,0,41.63127340823971,27.219475655430706,69.5692883895131,52.52182901258624,1,0,3.0,0.0,1.0,15.0,837.1042974374479
575.0,40.80441152620633,0,0,0,0,31.231273408239698,27.219475655430706,55.569288389513105,52.52182901258624,1,0,2.0,0.0,1.0,11.0,694.1489933281564
576.0,0.0,0,0,0,2,36.63127340823971,27.119475655430712,71.5692883895131,52.52182901258624,1,0,1.0,0.0,1.0,10.0,349.8326566586777
577.0,15.984980133945175,0,0,1,7,43.13127340823971,27.219475655430706,69.5692883895131,52.52182901258624,1,0,0.0,0.0,1.0,14.0,152.51719940158154
578.0,42.98944776515886,0,0,0,4,38.5312734082397,27.219475655430706,70.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,13.0,104.25097538030994
579.0,59.11022221908748,0,0,0,16,35.5312734082397,27.319475655430715,71.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,29.0,158.88906164439786
580.0,12.47213595499958,0,0,1,30,44.431273408239704,27.41947565543071,70.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,59.0,171.36119759939743
581.0,2.0,0,0,0,30,52.431273408239704,27.519475655430703,69.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,89.0,173.36119759939743
582.0,12.63441361516796,0,0,0,31,49.63127340823971,27.619475655430712,67.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,120.0,185.9956112145654
583.0,47.21952968961642,0,0,0,7,46.931273408239704,27.619475655430712,63.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,127.0,233.2151409041818
584.0,84.64109145362002,0,1,0,18,39.931273408239704,27.519475655430703,54.569288389513105,52.54930825049537,1,0,0.0,1.0,2.0,145.0,317.85623235780184
585.0,58.07472225214713,1,2,0,7,52.2312734082397,27.719475655430706,67.5692883895131,52.54930825049537,1,0,1.0,3.0,2.0,152.0,335.1265430837426
586.0,49.87406592220282,1,0,0,3,44.831273408239696,27.91947565543071,68.5692883895131,52.54930825049537,1,0,2.0,3.0,2.0,153.0,385.0006090059454
587.0,74.46872184555092,0,1,1,2,50.5312734082397,27.819475655430715,70.5692883895131,52.54930825049537,1,0,2.0,4.0,2.0,148.0,443.48435071755114
588.0,232.74752321531332,1,1,1,5,47.5312734082397,27.819475655430715,72.5692883895131,52.54930825049537,1,0,3.0,5.0,3.0,149.0,633.2424261677056
589.0,63.90478157474275,0,0,0,4,43.831273408239696,27.619475655430712,72.5692883895131,52.54930825049537,1,0,3.0,5.0,3.0,137.0,638.0369855233608
590.0,11.74930105346567,0,0,0,0,42.2312734082397,27.819475655430715,71.5692883895131,52.54930825049537,1,0,3.0,5.0,2.0,107.0,637.314150621827
591.0,32.981516358189545,0,0,0,4,45.2312734082397,28.019475655430703,72.5692883895131,52.54930825049537,1,0,3.0,5.0,2.0,81.0,668.2956669800166
592.0,167.372726601958,0,0,0,1,41.931273408239704,28.219475655430706,72.5692883895131,52.54930825049537,1,0,3.0,5.0,2.0,51.0,823.0339799668066
593.0,142.80264388334967,0,0,0,1,43.331273408239696,27.619475655430712,61.569288389513105,52.54930825049537,1,0,3.0,5.0,2.0,45.0,918.6170941605399
594.0,97.46835832946236,0,0,0,3,39.431273408239704,27.819475655430715,51.569288389513105,52.54930825049537,1,0,3.0,4.0,2.0,30.0,931.4443610363822
595.0,152.29493131615695,0,0,0,9,42.13127340823971,27.819475655430715,50.569288389513105,52.54930825049537,1,0,2.0,2.0,2.0,32.0,1025.664570100392
596.0,92.4889469013985,0,0,0,4,35.431273408239704,27.619475655430712,57.569288389513105,52.54930825049537,1,0,1.0,2.0,2.0,33.0,1068.2794510795877
597.0,123.73558409907984,0,0,0,3,38.331273408239696,27.719475655430706,57.569288389513105,52.54930825049537,1,0,1.0,1.0,1.0,34.0,1117.5463133331166
598.0,37.504935596747615,0,0,0,3,35.5312734082397,27.719475655430706,57.569288389513105,52.54930825049537,1,0,0.0,0.0,0.0,32.0,922.303725714551
599.0,238.67704571544175,0,0,1,4,37.831273408239696,27.319475655430715,54.569288389513105,52.54930825049537,1,0,0.0,0.0,1.0,32.0,1097.0759898552499
600.0,60.77149658800752,0,0,2,3,32.7312734082397,27.319475655430715,49.569288389513105,52.54930825049537,1,0,0.0,0.0,3.0,35.0,1146.0981853897918
601.0,28.61577310586391,0,0,0,0,35.5312734082397,27.41947565543071,72.5692883895131,52.54930825049537,1,0,0.0,0.0,3.0,31.0,1141.7324421374663
602.0,233.26298534037232,0,0,0,5,41.5312734082397,27.519475655430703,71.5692883895131,52.54930825049537,1,0,0.0,0.0,3.0,35.0,1207.6227008758804
603.0,40.55329629454224,0,0,0,3,42.331273408239696,27.519475655430703,56.569288389513105,52.54930825049537,1,0,0.0,0.0,3.0,37.0,1105.373353287073
604.0,32.130239055474185,0,0,1,2,36.331273408239696,27.719475655430706,54.569288389513105,52.54930825049537,1,0,0.0,0.0,4.0,36.0,1040.0352340130848
605.0,22.52145126328583,0,0,0,11,41.63127340823971,27.819475655430715,59.569288389513105,52.54930825049537,1,0,0.0,0.0,4.0,38.0,910.2617539602138
606.0,15.576491222541474,0,0,0,6,39.7312734082397,27.819475655430715,54.569288389513105,52.54930825049537,1,0,0.0,0.0,4.0,40.0,833.3492982813567
607.0,182.571710189749,0,0,0,4,42.0312734082397,27.819475655430715,72.5692883895131,52.54930825049537,1,0,0.0,0.0,4.0,41.0,892.1854243720259
608.0,58.96953867495726,1,1,0,5,36.5312734082397,27.519475655430703,52.569288389513105,52.54930825049537,1,0,1.0,1.0,4.0,43.0,913.6500274502355
609.0,102.61620115030546,0,0,1,3,33.0312734082397,27.619475655430712,64.5692883895131,52.54930825049537,1,0,1.0,1.0,4.0,42.0,777.5891828850993
610.0,118.83391882965108,0,0,0,4,38.0312734082397,27.619475655430712,58.569288389513105,52.54930825049537,1,0,1.0,1.0,2.0,43.0,835.6516051267428
611.0,41.02003798466829,1,2,0,8,41.7312734082397,27.619475655430712,63.569288389513105,52.54930825049537,1,0,2.0,3.0,2.0,51.0,848.0558700055471
612.0,48.959932275095085,0,1,0,1,51.0312734082397,27.619475655430712,56.569288389513105,52.54930825049537,1,0,2.0,4.0,2.0,47.0,663.7528169402699
613.0,35.4390082053451,1,1,0,10,40.7312734082397,27.219475655430706,61.569288389513105,52.54930825049537,1,0,3.0,5.0,2.0,54.0,658.6385288510728
614.0,6.06449510224598,0,0,0,0,48.431273408239704,27.41947565543071,62.569288389513105,52.54930825049537,1,0,3.0,5.0,1.0,52.0,632.5727848978445
615.0,0.0,0,0,0,0,44.0312734082397,27.719475655430706,28.56928838951311,52.54930825049537,1,0,3.0,5.0,1.0,41.0,610.0513336345587
616.0,55.90169943749474,0,0,0,0,49.431273408239704,27.619475655430712,58.569288389513105,52.54930825049537,1,0,3.0,5.0,1.0,35.0,650.376541849512
617.0,0.0,0,0,0,0,49.0312734082397,27.819475655430715,68.5692883895131,52.54930825049537,1,0,3.0,5.0,1.0,31.0,467.804831659763
618.0,0.0,0,0,0,0,55.431273408239704,27.519475655430703,70.5692883895131,52.54930825049537,1,0,2.0,4.0,1.0,26.0,408.83529298480573
619.0,49.01020301937138,0,0,0,0,45.431273408239704,27.91947565543071,71.5692883895131,52.54930825049537,1,0,2.0,4.0,0.0,23.0,355.22929485387164
620.0,96.09528688997295,0,0,0,0,34.2312734082397,27.719475655430706,72.5692883895131,52.54930825049537,1,0,2.0,4.0,0.0,19.0,332.49066291419354
621.0,223.956720126968,0,0,0,2,41.0312734082397,27.819475655430715,60.569288389513105,52.54930825049537,1,0,1.0,2.0,0.0,13.0,515.4273450564932
622.0,6.82842712474619,0,0,0,20,46.931273408239704,27.819475655430715,72.5692883895131,52.54930825049537,1,0,1.0,1.0,0.0,32.0,473.29583990614435
623.0,34.3200564143836,0,0,0,15,49.13127340823971,27.41947565543071,70.5692883895131,52.54930825049537,1,0,0.0,0.0,0.0,37.0,472.17688811518286
624.0,95.42430182028532,0,0,0,6,44.2312734082397,27.519475655430703,71.5692883895131,52.54930825049537,1,0,0.0,0.0,0.0,43.0,561.5366948332222
625.0,115.2044844042554,0,0,0,7,38.0312734082397,27.519475655430703,71.5692883895131,52.54930825049537,1,0,0.0,0.0,0.0,50.0,676.7411792374776
626.0,51.84304688260248,0,0,0,2,37.931273408239704,27.619475655430712,56.569288389513105,52.54930825049537,1,0,0.0,0.0,0.0,52.0,672.6825266825854
627.0,11.699596848159135,0,0,1,11,40.7312734082397,27.719475655430706,72.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,63.0,684.3821235307445
628.0,33.2146645952242,0,0,1,11,45.7312734082397,27.819475655430715,72.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,74.0,717.5967881259687
629.0,162.68853691001047,0,0,0,14,36.2312734082397,27.819475655430715,57.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,88.0,831.2751220166078
630.0,79.48201624856227,0,0,0,0,43.7312734082397,28.019475655430703,71.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,88.0,814.6618513751971
631.0,98.8964706526094,0,0,0,2,40.0312734082397,28.119475655430712,72.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,88.0,689.6016019008384
632.0,212.7447514592121,0,0,0,1,42.5312734082397,27.719475655430706,64.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,69.0,895.5179262353043
633.0,35.848597145412775,0,0,0,3,37.63127340823971,27.819475655430715,72.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,57.0,897.0464669663336
634.0,280.1943719879783,0,0,0,1,40.7312734082397,27.819475655430715,70.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,52.0,1081.8165371340265
635.0,152.0744975887085,1,0,0,6,38.831273408239696,27.91947565543071,68.5692883895131,52.54930825049537,1,0,1.0,0.0,2.0,51.0,1118.6865503184797
636.0,52.6835779182458,0,0,0,1,39.63127340823971,27.91947565543071,59.569288389513105,52.54930825049537,1,0,1.0,0.0,2.0,50.0,1119.527081354123
637.0,67.210347768417,0,2,0,5,49.331273408239696,28.019475655430703,63.569288389513105,52.54930825049537,1,0,1.0,2.0,1.0,44.0,1175.0378322743807
638.0,33.065019997208104,0,0,0,13,39.331273408239696,28.219475655430706,61.569288389513105,52.54930825049537,1,0,1.0,2.0,0.0,46.0,1174.8881876763649
639.0,57.79085879958545,1,1,0,6,40.2312734082397,28.219475655430706,53.569288389513105,52.54930825049537,1,0,2.0,3.0,0.0,38.0,1069.9905095659396
640.0,220.0744103676452,0,1,0,8,39.5312734082397,28.219475655430706,45.569288389513105,52.54930825049537,1,0,2.0,4.0,0.0,46.0,1210.5829036850225
641.0,202.47239831891795,0,0,1,8,45.63127340823971,28.319475655430715,58.569288389513105,52.54930825049537,1,0,2.0,4.0,1.0,52.0,1314.1588313513312
642.0,95.50501652051318,1,2,0,2,50.831273408239696,28.41947565543071,69.5692883895131,52.54930825049537,1,0,3.0,6.0,1.0,53.0,1196.9190964126324
643.0,107.34676699288464,2,0,0,6,37.5312734082397,28.519475655430703,69.5692883895131,52.54930825049537,1,0,5.0,6.0,1.0,56.0,1268.4172662601043
644.0,109.1685589546336,2,0,0,4,48.831273408239696,28.319475655430715,67.5692883895131,52.54930825049537,1,0,7.0,6.0,1.0,59.0,1097.3914532267595
645.0,116.74463793908689,1,0,0,4,51.831273408239696,28.519475655430703,72.5692883895131,52.54930825049537,1,0,7.0,6.0,1.0,57.0,1062.0615935771377
646.0,127.83269113416829,1,0,0,9,51.431273408239704,27.719475655430706,66.5692883895131,52.54930825049537,1,0,8.0,6.0,1.0,65.0,1137.2107067930604
647.0,123.00718911412176,1,0,0,9,53.13127340823971,27.819475655430715,72.5692883895131,52.54930825049537,1,0,9.0,4.0,1.0,69.0,1193.007548138765
648.0,254.4426072926748,0,0,0,3,61.7312734082397,28.019475655430703,50.569288389513105,52.54930825049537,1,0,9.0,4.0,1.0,59.0,1414.3851354342319
649.0,173.67812635166902,0,0,0,4,53.7312734082397,27.91947565543071,48.569288389513105,52.54930825049537,1,0,8.0,3.0,1.0,57.0,1530.2724029863152
650.0,101.69254455679398,1,0,2,5,55.0312734082397,27.819475655430715,69.5692883895131,52.54930825049537,1,0,9.0,2.0,3.0,54.0,1411.890537175464
651.0,15.297058540778352,0,0,0,0,54.331273408239696,28.319475655430715,63.569288389513105,52.54930825049537,1,0,9.0,2.0,2.0,46.0,1224.7151973973246
652.0,0.0,0,0,0,0,50.13127340823971,28.319475655430715,63.569288389513105,52.54930825049537,1,0,8.0,0.0,2.0,44.0,1129.2101808768114
653.0,0.0,0,0,0,0,36.831273408239696,28.019475655430703,70.5692883895131,52.54930825049537,1,0,6.0,0.0,2.0,38.0,1021.8634138839267
654.0,0.0,0,0,0,0,40.2312734082397,27.719475655430706,71.5692883895131,52.54930825049537,1,0,4.0,0.0,2.0,34.0,912.6948549292931
655.0,120.04350712697276,0,0,0,0,37.831273408239696,27.819475655430715,68.5692883895131,52.54930825049537,1,0,3.0,0.0,2.0,30.0,915.9937241171789
656.0,15.524174696260024,0,0,0,0,39.931273408239704,27.319475655430715,72.5692883895131,52.54930825049537,1,0,2.0,0.0,2.0,21.0,803.6852076792707
657.0,37.26267650163207,0,0,0,0,35.63127340823971,27.319475655430715,27.56928838951311,52.54930825049537,1,0,1.0,0.0,2.0,12.0,717.940695066781
658.0,114.66021351777674,0,0,0,0,41.63127340823971,27.319475655430715,72.5692883895131,52.54930825049537,1,0,1.0,0.0,2.0,9.0,578.1583012918829
659.0,22.496976092671314,0,0,1,12,38.931273408239704,27.519475655430703,64.5692883895131,52.54930825049537,1,0,1.0,0.0,3.0,17.0,426.9771510328852
660.0,4.414213562373095,0,0,0,30,40.63127340823971,27.619475655430712,58.569288389513105,52.54930825049537,1,0,0.0,0.0,1.0,42.0,329.69882003846436
661.0,25.57871806041034,0,0,0,29,37.13127340823971,27.719475655430706,65.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,71.0,339.9804795580963
662.0,85.46401795334076,0,0,0,1,48.2312734082397,27.819475655430715,69.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,72.0,425.4444975114371
663.0,0.0,0,0,0,2,39.2312734082397,27.819475655430715,71.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,74.0,425.4444975114371
664.0,1.4142135623730951,0,0,0,2,37.5312734082397,27.91947565543071,70.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,76.0,426.8587110738102
665.0,10.0,0,0,0,2,35.331273408239696,27.91947565543071,68.5692883895131,52.54930825049537,1,0,0.0,0.0,1.0,78.0,316.8152039468374
666.0,17.82842712474619,0,0,0,2,36.931273408239704,27.719475655430706,57.569288389513105,52.54930825049537,1,0,0.0,0.0,1.0,80.0,319.1194563753236
667.0,53.15238688258491,0,0,1,1,41.331273408239696,27.819475655430715,58.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,81.0,335.00916675627644
668.0,57.41517782990226,0,0,1,0,41.5312734082397,27.41947565543071,59.569288389513105,52.54930825049537,1,0,0.0,0.0,3.0,81.0,277.764131068402
669.0,84.14962686336267,0,0,0,0,35.831273408239696,27.519475655430703,53.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,69.0,339.41678183909335
670.0,4.414213562373095,0,0,0,1,39.331273408239696,27.519475655430703,52.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,40.0,339.41678183909335
671.0,53.14363985415005,0,0,0,0,45.831273408239696,27.719475655430706,65.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,11.0,366.98170363283305
672.0,0.0,0,0,0,0,53.13127340823971,27.719475655430706,62.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,10.0,281.5176856794923
673.0,16.307135789365265,0,0,0,2,43.0312734082397,27.719475655430706,68.5692883895131,52.54930825049537,1,0,0.0,0.0,2.0,10.0,297.8248214688575
674.0,10.21110255092798,0,0,0,2,46.7312734082397,28.119475655430712,61.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,10.0,306.6217104574124
675.0,15.683490532932844,0,0,0,2,42.5312734082397,28.319475655430715,55.569288389513105,52.54930825049537,1,0,0.0,0.0,2.0,10.0,312.30520099034527
676.0,47.89596458826792,1,0,0,3,52.0312734082397,28.519475655430703,55.569288389513105,52.54930825049537,1,0,1.0,0.0,2.0,11.0,342.37273845386704
677.0,131.8333856180763,0,0,0,3,53.0312734082397,28.619475655430712,65.5692883895131,52.54930825049537,1,0,1.0,0.0,1.0,13.0,421.05373718935834
678.0,76.4383587680522,1,2,1,3,51.931273408239704,28.41947565543071,57.569288389513105,52.54930825049537,1,0,2.0,2.0,1.0,16.0,440.07691812750835
679.0,25.280189837404016,0,1,0,7,51.7312734082397,28.619475655430712,64.5692883895131,52.54930825049537,1,0,2.0,3.0,1.0,23.0,381.20748110154966
680.0,263.9514280204855,1,1,0,2,52.63127340823971,28.219475655430706,57.569288389513105,52.54930825049537,1,0,3.0,4.0,1.0,24.0,640.744695559662
681.0,15.284695155040843,0,0,0,0,48.7312734082397,28.41947565543071,71.5692883895131,52.54930825049537,1,0,3.0,4.0,1.0,24.0,602.8857508605529
682.0,0.0,0,0,0,0,43.2312734082397,28.119475655430712,67.5692883895131,52.54930825049537,1,0,3.0,4.0,1.0,24.0,602.8857508605529
683.0,4.0,0,0,0,0,49.5312734082397,27.91947565543071,67.5692883895131,52.54930825049537,1,0,3.0,4.0,1.0,22.0,590.5786150711876
684.0,33.97601076083004,0,0,0,0,38.5312734082397,27.91947565543071,67.5692883895131,52.54930825049537,1,0,3.0,4.0,1.0,20.0,614.3435232810897
685.0,15.071067811865476,0,0,0,0,38.7312734082397,28.019475655430703,72.5692883895131,52.54930825049537,1,0,3.0,4.0,1.0,18.0,613.7311005600222
686.0,0.0,0,0,0,0,36.931273408239704,28.119475655430712,72.5692883895131,52.54930825049537,1,0,2.0,4.0,1.0,15.0,565.8351359717543
687.0,412.18425531183067,0,0,0,1,39.63127340823971,28.319475655430715,71.5692883895131,52.54930825049537,1,0,2.0,4.0,1.0,13.0,846.1860056655088
688.0,240.3610676097356,1,0,0,0,19.6312734082397,28.319475655430715,-5.430711610486892,52.54930825049537,1,0,2.0,2.0,0.0,10.0,1010.1087145071922
1611.0,0.0,0,0,0,0,-6.068726591760299,1.919475655430709,-16.43071161048689,0.9504555086780861,3,1,0.0,0.0,0.0,0.0,0.0
1612.0,0.0,0,0,0,0,2.831273408239701,1.919475655430709,-19.43071161048689,0.8619112976375369,3,1,0.0,0.0,0.0,0.0,0.0
1613.0,0.0,0,0,0,0,2.2312734082397014,1.919475655430709,-13.430711610486892,0.8832840382335334,3,1,0.0,0.0,0.0,0.0,0.0
1614.0,0.0,0,0,0,0,2.7312734082397014,2.0194756554307105,-10.430711610486892,0.8832840382335334,3,1,0.0,0.0,0.0,0.0,0.0
1615.0,0.0,0,0,0,0,4.1312734082397,2.0194756554307105,-6.430711610486892,0.8168758799531197,3,1,0.0,0.0,0.0,0.0,0.0
1616.0,0.0,0,0,0,0,2.2312734082397014,1.8194756554307077,-4.430711610486892,0.8092427583116937,3,1,0.0,0.0,0.0,0.0,0.0
1617.0,0.0,0,0,0,0,4.5312734082397,1.8194756554307077,-1.4307116104868918,0.8092427583116937,3,1,0.0,0.0,0.0,0.0,0.0
1618.0,0.0,0,0,0,0,2.9312734082397007,1.8194756554307077,10.569288389513108,0.9038934666653837,3,1,0.0,0.0,0.0,0.0,0.0
1619.0,0.0,0,0,0,0,2.9312734082397007,1.419475655430709,8.569288389513108,0.9023668423370985,3,1,0.0,0.0,0.0,0.0,0.0
1620.0,0.0,0,0,0,0,4.931273408239701,1.419475655430709,9.569288389513108,0.8336687475642606,3,1,0.0,0.0,0.0,0.0,0.0
1621.0,0.0,0,0,0,0,1.7312734082397006,1.419475655430709,10.569288389513108,0.8336687475642606,3,1,0.0,0.0,0.0,0.0,0.0
1622.0,0.0,0,0,0,0,0.9312734082397007,1.5194756554307105,13.569288389513108,0.7848167690591303,3,1,0.0,0.0,0.0,0.0,0.0
1623.0,0.0,0,0,0,0,0.03127340823970037,1.5194756554307105,15.569288389513108,0.7619174041348487,3,1,0.0,0.0,0.0,0.0,0.0
1624.0,0.0,0,0,0,0,5.931273408239701,1.419475655430709,6.569288389513108,0.8130593191324067,3,1,0.0,0.0,0.0,0.0,0.0
1625.0,0.0,0,0,0,0,4.5312734082397,1.5194756554307105,11.569288389513108,0.8115326948041215,3,1,0.0,0.0,0.0,0.0,0.0
1626.0,0.0,0,0,0,0,6.931273408239701,1.5194756554307105,8.569288389513108,0.7626807162989913,3,1,0.0,0.0,0.0,0.0,0.0
1627.0,0.0,0,0,0,0,4.6312734082397,1.619475655430712,12.569288389513108,0.7626807162989913,3,1,0.0,0.0,0.0,0.0,0.0
1628.0,0.0,0,0,0,0,5.331273408239701,1.5194756554307105,11.569288389513108,0.8122960069682641,3,1,0.0,0.0,0.0,0.0,0.0
1629.0,0.0,0,0,0,0,4.731273408239701,1.619475655430712,9.569288389513108,0.8122960069682641,3,1,0.0,0.0,0.0,0.0,0.0
1630.0,0.0,0,0,0,0,2.1312734082397,1.5194756554307105,11.569288389513108,0.7634440284631339,3,1,0.0,0.0,0.0,0.0,0.0
1631.0,0.0,0,0,0,0,3.831273408239701,1.2194756554307062,8.569288389513108,0.8122960069682641,3,1,0.0,0.0,0.0,0.0,0.0
1632.0,0.0,0,0,0,0,5.5312734082397,1.3194756554307077,14.569288389513108,0.8145859434606919,3,1,0.0,0.0,0.0,0.0,0.0
1633.0,0.0,0,0,0,0,6.6312734082397,1.419475655430709,12.569288389513108,0.7848167690591303,3,1,0.0,0.0,0.0,0.0,0.0
1634.0,0.0,0,0,0,0,6.231273408239701,1.7194756554307062,12.569288389513108,0.7861048583361203,3,1,0.0,0.0,0.0,0.0,0.0
1635.0,0.0,0,0,0,0,6.831273408239701,1.919475655430709,6.569288389513108,0.7861048583361203,3,1,0.0,0.0,0.0,0.0,0.0
1636.0,0.0,0,0,0,0,9.731273408239701,2.0194756554307105,13.569288389513108,0.7876314826644055,3,1,0.0,0.0,0.0,0.0,0.0
1637.0,0.0,0,0,0,0,5.5312734082397,1.919475655430709,8.569288389513108,0.7876314826644055,3,1,0.0,0.0,0.0,0.0,0.0
1638.0,0.0,0,0,0,0,7.331273408239701,2.119475655430712,9.569288389513108,0.7876314826644055,3,1,0.0,0.0,0.0,0.0,0.0
1639.0,0.0,0,0,0,0,7.0312734082397,1.5194756554307105,8.569288389513108,0.7868681705002629,3,1,0.0,0.0,0.0,0.0,0.0
1640.0,0.0,0,0,0,0,4.1312734082397,1.5194756554307105,9.569288389513108,0.7845782340078351,3,1,0.0,0.0,0.0,0.0,0.0
1641.0,0.0,0,0,0,0,0.8312734082397011,1.5194756554307105,15.569288389513108,0.7830516096795499,3,1,0.0,0.0,0.0,0.0,0.0
1642.0,0.0,0,0,0,0,2.331273408239701,1.5194756554307105,14.569288389513108,0.7830516096795499,3,1,0.0,0.0,0.0,0.0,0.0
1643.0,0.0,0,0,0,0,2.7312734082397014,1.2194756554307062,9.569288389513108,0.7830516096795499,3,1,0.0,0.0,0.0,0.0,0.0
1644.0,0.0,0,0,0,0,2.831273408239701,1.2194756554307062,11.569288389513108,0.6800044675202912,3,1,0.0,0.0,0.0,0.0,0.0
