timestamp,mouse_distance,mouse_left_click,mouse_right_click,mouse_scroll,keyboard_counts,cpu_percent,ram_percent,gpu_percent,gpu_vram_percent,label
2025-09-08 19:42:46,0,0,0,0,0,2.3,61.6,39,19.084569262945774,idle
2025-09-08 19:42:47,0,0,0,0,0,2.9,61.7,39,19.084569262945774,idle
2025-09-08 19:42:48,0,0,0,0,0,3.4,61.8,38,19.084569262945774,idle
2025-09-08 19:42:49,0,0,0,0,0,3.7,61.9,39,19.084569262945774,idle
2025-09-08 19:42:50,0,0,0,0,0,2.9,61.9,38,19.084569262945774,idle
2025-09-08 19:42:51,0,0,0,0,0,2.2,62.0,38,19.084569262945774,idle
2025-09-08 19:42:52,0,0,0,0,0,9.2,61.8,39,19.084569262945774,idle
2025-09-08 19:42:53,0,0,0,0,0,4.1,61.8,37,19.084569262945774,idle
2025-09-08 19:42:54,0,0,0,0,0,11.9,61.9,38,19.084569262945774,idle
2025-09-08 19:42:55,0,0,0,0,0,7.6,61.9,38,19.084569262945774,idle
2025-09-08 19:42:56,0,0,0,0,0,6.9,62.0,37,19.084569262945774,idle
2025-09-08 19:42:57,0,0,0,0,0,3.9,62.1,39,19.084569262945774,idle
2025-09-08 19:42:58,0,0,0,0,0,3.4,61.7,38,19.084569262945774,idle
2025-09-08 19:42:59,0,0,0,0,0,3.2,61.8,34,19.084569262945774,idle
2025-09-08 19:43:00,0,0,0,0,0,6.2,62.2,39,19.084569262945774,idle
2025-09-08 19:43:01,0,0,0,0,0,9.6,62.5,37,19.084569262945774,idle
2025-09-08 19:43:02,0,0,0,0,0,7.0,62.4,33,19.084569262945774,idle
2025-09-08 19:43:03,0,0,0,0,0,8.4,62.7,38,19.084569262945774,idle
2025-09-08 19:43:04,0,0,0,0,0,8.9,62.7,38,19.084569262945774,idle
2025-09-08 19:43:05,0,0,0,0,0,7.2,62.0,38,19.084569262945774,idle
2025-09-08 19:43:06,0,0,0,0,0,1.8,62.0,38,19.084569262945774,idle
2025-09-08 19:43:07,0,0,0,0,0,3.9,62.1,35,19.084569262945774,idle
2025-09-08 19:43:08,0,0,0,0,0,3.7,62.1,37,19.084569262945774,idle
2025-09-08 19:43:09,0,0,0,0,0,2.2,62.2,38,19.084569262945774,idle
2025-09-08 19:43:10,0,0,0,0,0,4.2,61.8,37,19.084569262945774,idle
2025-09-08 19:43:11,0,0,0,0,0,2.1,61.9,37,19.084569262945774,idle
2025-09-08 19:43:12,0,0,0,0,0,3.1,62.0,37,19.084569262945774,idle
2025-09-08 19:43:13,0,0,0,0,0,5.7,62.1,36,19.084569262945774,idle
2025-09-08 19:43:14,0,0,0,0,0,14.5,62.3,36,19.084569262945774,idle
2025-09-08 19:43:15,0,0,0,0,0,6.6,61.9,39,19.084569262945774,idle
2025-09-08 19:43:16,0,0,0,0,0,2.6,61.9,37,19.084569262945774,idle
2025-09-08 19:43:17,0,0,0,0,0,3.1,62.0,38,19.084569262945774,idle
2025-09-08 19:43:18,0,0,0,0,0,5.7,62.1,40,19.084569262945774,idle
2025-09-08 19:43:19,0,0,0,0,0,3.2,62.1,39,19.084569262945774,idle
2025-09-08 19:43:20,0,0,0,0,0,5.5,62.2,40,19.084569262945774,idle
2025-09-08 19:43:21,0,0,0,0,0,3.5,62.3,41,19.084569262945774,idle
2025-09-08 19:43:22,0,0,0,0,0,6.1,62.0,38,19.084569262945774,idle
2025-09-08 19:43:23,0,0,0,0,0,13.0,62.1,39,19.084569262945774,idle
2025-09-08 19:43:24,0,0,0,0,0,3.9,62.0,38,19.084569262945774,idle
2025-09-08 19:43:25,0,0,0,0,0,4.6,62.0,39,19.084569262945774,idle
2025-09-08 19:43:26,0,0,0,0,0,3.3,62.1,36,19.084569262945774,idle
2025-09-08 19:43:27,0,0,0,0,0,6.6,62.3,38,19.084569262945774,idle
2025-09-08 19:43:28,0,0,0,0,0,4.5,62.2,38,19.084569262945774,idle
2025-09-08 19:43:29,0,0,0,0,0,2.9,62.3,37,19.084569262945774,idle
2025-09-08 19:43:30,0,0,0,0,0,7.7,62.6,37,19.084569262945774,idle
2025-09-08 19:43:31,0,0,0,0,0,11.7,63.0,35,19.084569262945774,idle
2025-09-08 19:43:32,0,0,0,0,0,8.6,63.2,35,19.084569262945774,idle
2025-09-08 19:43:33,0,0,0,0,0,13.0,63.2,38,19.084569262945774,idle
2025-09-08 19:43:34,0,0,0,0,0,12.9,63.0,38,19.084569262945774,idle
2025-09-08 19:43:35,0,0,0,0,0,5.6,62.3,38,19.084569262945774,idle
2025-09-08 19:43:36,0,0,0,0,0,4.0,62.3,38,19.084569262945774,idle
2025-09-08 19:43:37,0,0,0,0,0,2.8,62.4,38,19.084569262945774,idle
2025-09-08 19:43:38,0,0,0,0,0,6.7,62.5,38,19.084569262945774,idle
2025-09-08 19:43:39,0,0,0,0,0,3.1,62.5,38,19.084569262945774,idle
2025-09-08 19:43:40,0,0,0,0,0,3.4,62.2,36,19.084569262945774,idle
2025-09-08 19:43:41,0,0,0,0,0,3.6,62.3,37,19.084569262945774,idle
2025-09-08 19:43:42,0,0,0,0,0,3.2,62.3,37,19.084569262945774,idle
2025-09-08 19:43:43,0,0,0,0,0,6.1,62.5,37,19.084569262945774,idle
2025-09-08 19:43:44,0,0,0,0,0,3.8,62.5,37,19.084569262945774,idle
2025-09-08 19:43:45,0,0,0,0,0,3.5,62.6,38,19.084569262945774,idle
2025-09-08 19:43:46,0,0,0,0,0,4.0,62.2,37,19.084569262945774,idle
2025-09-08 19:43:47,0,0,0,0,0,3.9,62.3,37,19.084569262945774,idle
2025-09-08 19:43:48,0,0,0,0,0,3.7,62.4,37,19.084569262945774,idle
2025-09-08 19:43:49,0,0,0,0,0,3.1,62.6,37,19.084569262945774,idle
2025-09-08 19:43:50,0,0,0,0,0,4.9,62.6,37,19.084569262945774,idle
2025-09-08 19:43:51,0,0,0,0,0,3.5,62.7,37,19.084569262945774,idle
2025-09-08 19:43:52,0,0,0,0,0,6.2,62.8,34,19.084569262945774,idle
2025-09-08 19:43:53,0,0,0,0,0,4.6,62.9,38,19.084569262945774,idle
2025-09-08 19:43:54,0,0,0,0,0,4.5,63.0,38,19.084569262945774,idle
2025-09-08 19:43:55,0,0,0,0,0,3.5,63.0,38,19.084569262945774,idle
2025-09-08 19:43:56,0,0,0,0,0,5.3,63.1,38,19.084569262945774,idle
2025-09-08 19:43:57,0,0,0,0,0,5.6,62.6,39,19.084569262945774,idle
2025-09-08 19:43:58,0,0,0,0,0,8.7,62.1,39,19.084569262945774,idle
2025-09-08 19:43:59,0,0,0,0,0,7.6,62.2,39,19.084569262945774,idle
2025-09-08 19:44:00,0,0,0,0,0,13.3,62.5,39,19.084569262945774,idle
2025-09-08 19:44:01,0,0,0,0,0,15.8,62.8,40,19.084569262945774,idle
2025-09-08 19:44:02,0,0,0,0,0,14.4,62.7,38,19.084569262945774,idle
2025-09-08 19:44:03,0,0,0,0,0,8.6,63.1,36,19.084569262945774,idle
2025-09-08 19:44:04,0,0,0,0,0,8.4,62.9,38,19.084569262945774,idle
2025-09-08 19:44:05,0,0,0,0,0,5.9,62.6,38,19.084569262945774,idle
2025-09-08 19:44:06,0,0,0,0,0,2.7,62.7,36,19.084569262945774,idle
2025-09-08 19:44:07,0,0,0,0,0,3.9,62.7,35,19.084569262945774,idle
2025-09-08 19:44:08,0,0,0,0,0,3.0,62.8,37,19.084569262945774,idle
2025-09-08 19:44:09,0,0,0,0,0,6.8,62.8,39,19.084569262945774,idle
2025-09-08 19:44:10,0,0,0,0,0,6.7,62.2,36,19.084569262945774,idle
2025-09-08 19:44:11,0,0,0,0,0,5.2,61.7,38,19.084569262945774,idle
2025-09-08 19:44:12,0,0,0,0,0,3.3,61.8,37,19.084569262945774,idle
2025-09-08 19:44:13,0,0,0,0,0,3.9,61.8,34,19.084569262945774,idle
2025-09-08 19:44:14,0,0,0,0,0,3.3,61.8,40,19.084569262945774,idle
2025-09-08 19:44:15,0,0,0,0,0,3.1,61.9,37,19.084569262945774,idle
2025-09-08 19:44:16,0,0,0,0,0,9.5,62.0,37,19.084569262945774,idle
2025-09-08 19:44:17,0,0,0,0,0,6.8,62.0,34,19.084569262945774,idle
2025-09-08 19:44:18,0,0,0,0,0,7.0,62.2,36,19.084569262945774,idle
2025-09-08 19:44:19,0,0,0,0,0,11.8,62.6,35,19.084569262945774,idle
2025-09-08 19:44:20,0,0,0,0,0,22.4,63.2,37,19.084569262945774,idle
2025-09-08 19:44:21,0,0,0,0,0,34.1,63.7,37,19.084569262945774,idle
2025-09-08 19:44:22,0,0,0,0,0,16.1,62.9,37,19.084569262945774,idle
2025-09-08 19:44:23,0,0,0,0,0,15.5,63.1,35,19.084569262945774,idle
2025-09-08 19:44:24,0,0,0,0,0,10.4,63.0,38,19.084569262945774,idle
2025-09-08 19:44:25,0,0,0,0,0,7.0,63.1,38,19.084569262945774,idle
2025-09-08 19:44:26,0,0,0,0,0,9.9,63.3,39,19.084569262945774,idle
2025-09-08 19:44:27,0,0,0,0,0,11.7,63.4,39,19.084569262945774,idle
2025-09-08 19:44:28,0,0,0,0,0,10.9,63.5,39,19.084569262945774,idle
2025-09-08 19:44:29,0,0,0,0,0,11.4,63.7,39,19.084569262945774,idle
2025-09-08 19:44:30,0,0,0,0,0,12.1,63.9,39,19.084569262945774,idle
2025-09-08 19:44:31,0,0,0,0,0,19.3,64.5,41,19.084569262945774,idle
2025-09-08 19:44:32,0,0,0,0,0,21.0,64.0,39,19.084569262945774,idle
2025-09-08 19:44:33,0,0,0,0,0,19.2,63.6,39,19.084569262945774,idle
2025-09-08 19:44:34,0,0,0,0,0,18.5,63.4,39,19.084569262945774,idle
2025-09-08 19:44:35,0,0,0,0,0,17.4,63.4,41,19.084569262945774,idle
2025-09-08 19:44:36,0,0,0,0,0,13.0,63.1,40,19.084569262945774,idle
2025-09-08 19:44:37,0,0,0,0,0,15.8,63.2,41,19.084569262945774,idle
2025-09-08 19:44:38,0,0,0,0,0,12.2,63.2,42,19.084569262945774,idle
2025-09-08 19:44:39,0,0,0,0,0,10.1,63.4,37,19.084569262945774,idle
2025-09-08 19:44:40,0,0,0,0,0,15.2,63.5,41,19.084569262945774,idle
2025-09-08 19:44:41,0,0,0,0,0,18.2,63.8,38,19.084569262945774,idle
2025-09-08 19:44:42,0,0,0,0,0,20.8,65.5,38,19.084569262945774,idle
2025-09-08 19:44:43,0,0,0,0,0,18.4,65.4,43,19.084569262945774,idle
2025-09-08 19:44:44,0,0,0,0,0,15.9,64.7,38,19.084569262945774,idle
2025-09-08 19:44:45,0,0,0,0,0,15.9,64.8,39,19.076936141304348,idle
2025-09-08 19:44:46,0,0,0,0,0,14.3,62.2,40,19.076936141304348,idle
2025-09-08 19:44:47,0,0,0,0,0,8.4,61.0,37,19.076936141304348,idle
2025-09-08 19:44:48,0,0,0,0,0,9.6,60.9,38,19.076936141304348,idle
2025-09-08 19:44:49,0,0,0,0,0,7.2,61.1,34,19.076936141304348,idle
2025-09-08 19:44:50,0,0,0,0,0,8.2,61.2,38,19.076936141304348,idle
2025-09-08 19:44:51,0,0,0,0,0,6.5,61.3,38,19.076936141304348,idle
2025-09-08 19:44:52,0,0,0,0,0,7.5,61.5,39,19.076936141304348,idle
2025-09-08 19:44:53,0,0,0,0,0,8.5,61.6,38,19.076936141304348,idle
2025-09-08 19:44:54,0,0,0,0,0,6.2,61.7,38,19.076936141304348,idle
2025-09-08 19:44:55,0,0,0,0,0,8.7,61.8,38,19.076936141304348,idle
2025-09-08 19:44:56,0,0,0,0,0,8.1,61.6,38,19.076936141304348,idle
2025-09-08 19:44:57,0,0,0,0,0,6.6,61.8,39,19.076936141304348,idle
2025-09-08 19:44:58,0,0,0,0,0,7.1,61.4,39,19.076936141304348,idle
2025-09-08 19:44:59,0,0,0,0,0,7.1,61.5,40,19.076936141304348,idle
2025-09-08 19:45:00,0,0,0,0,0,10.3,62.0,39,19.076936141304348,idle
2025-09-08 19:45:01,0,0,0,0,0,12.9,62.4,39,19.076936141304348,idle
2025-09-08 19:45:02,0,0,0,0,0,14.6,62.3,39,19.076936141304348,idle
2025-09-08 19:45:03,0,0,0,0,0,14.5,62.6,39,19.076936141304348,idle
2025-09-08 19:45:04,0,0,0,0,0,15.0,62.5,39,19.076936141304348,idle
2025-09-08 19:45:05,0,0,0,0,0,11.8,62.3,39,19.076936141304348,idle
2025-09-08 19:45:06,0,0,0,0,0,11.4,62.0,36,19.076936141304348,idle
2025-09-08 19:45:07,0,0,0,0,0,11.1,62.1,39,19.076936141304348,idle
2025-09-08 19:45:08,0,0,0,0,0,10.2,62.3,39,19.076936141304348,idle
2025-09-08 19:45:09,0,0,0,0,0,7.5,62.4,39,19.076936141304348,idle
2025-09-08 19:45:10,0,0,0,0,0,6.6,62.0,39,19.076936141304348,idle
2025-09-08 19:45:11,0,0,0,0,0,7.8,62.2,38,19.076936141304348,idle
2025-09-08 19:45:12,0,0,0,0,0,7.5,62.3,38,19.076936141304348,idle
2025-09-08 19:45:13,0,0,0,0,0,7.3,62.3,42,19.076936141304348,idle
2025-09-08 19:45:14,0,0,0,0,0,7.8,62.5,36,19.076936141304348,idle
2025-09-08 19:45:15,0,0,0,0,0,5.8,62.6,39,19.076936141304348,idle
2025-09-08 19:45:16,0,0,0,0,0,7.8,62.3,39,19.076936141304348,idle
2025-09-08 19:45:17,0,0,0,0,0,7.1,62.5,39,19.076936141304348,idle
2025-09-08 19:45:18,0,0,0,0,0,9.2,62.6,40,19.076936141304348,idle
2025-09-08 19:45:19,0,0,0,0,0,10.3,62.6,37,19.076936141304348,idle
2025-09-08 19:45:20,0,0,0,0,0,11.6,62.8,37,19.076936141304348,idle
2025-09-08 19:45:22,0,0,0,0,0,7.9,62.9,33,19.076936141304348,idle
2025-09-08 19:45:23,0,0,0,0,0,7.6,62.6,38,19.079226077796775,idle
2025-09-08 19:45:24,0,0,0,0,0,9.3,62.8,42,19.079226077796775,idle
2025-09-08 19:45:25,0,0,0,0,0,6.8,62.9,37,19.079226077796775,idle
2025-09-08 19:45:26,0,0,0,0,0,10.1,63.2,37,19.079226077796775,idle
2025-09-08 19:45:27,0,0,0,0,0,7.7,62.8,37,19.079226077796775,idle
2025-09-08 19:45:28,0,0,0,0,0,7.8,62.9,34,19.079226077796775,idle
2025-09-08 19:45:29,0,0,0,0,0,6.6,63.1,38,19.079226077796775,idle
2025-09-08 19:45:30,0,0,0,0,0,6.9,63.2,38,19.079226077796775,idle
2025-09-08 19:45:31,0,0,0,0,0,10.6,63.7,39,19.079226077796775,idle
2025-09-08 19:45:32,0,0,0,0,0,12.3,64.0,38,19.079226077796775,idle
2025-09-08 19:45:33,0,0,0,0,0,13.8,64.3,39,19.079226077796775,idle
2025-09-08 19:45:34,0,0,0,0,0,9.8,63.9,36,19.079226077796775,idle
2025-09-08 19:45:35,0,0,0,0,0,13.6,63.8,38,19.079226077796775,idle
2025-09-08 19:45:36,0,0,0,0,0,12.2,63.5,39,19.079226077796775,idle
2025-09-08 19:45:37,0,0,0,0,0,9.9,63.7,36,19.079226077796775,idle
